Day,StartTime,EndTime,Course,Teacher,Room
TUESDAY,15:00,15:50,Environmental Science and Engineering,Mr. Dr. K. Suresh Babu K,D309
FRIDAY,15:00,15:50,Environmental Science and Engineering,Mr. Dr. K. Suresh Babu K,A102
FRIDAY,14:00,14:50,Environmental Science and Engineering,Mr. Dr. K. Suresh Babu K,A210
FRIDAY,10:00,10:50,Chemistry For Electronics Engineering,Mrs. Dr. D. Udhayakumari,A305
SATURDAY,10:00,10:50,Chemistry For Electronics Engineering,Mrs. Dr. D. Udhayakumari,D410
WEDNESDAY,08:00,08:50,Chemistry For Electronics Engineering,Mrs. Dr. D. Udhayakumari,D309
SATURDAY,13:20,15:00,Chemistry For Electronics Engineering,Mrs. Dr. D. Udhayakumari,Chemistry Lab
WEDNESDAY,13:20,15:00,Chemistry For Electronics Engineering,Mrs. Dr. D. Udhayakumari,Chemistry Lab
SATURDAY,16:00,16:50,Engineering Graphics,Mr. Rajkumar.M,D309
SATURDAY,16:00,16:50,Engineering Graphics,Mr. Rajkumar.M,D309
SATURDAY,16:00,16:50,Engineering Graphics,Mr. Rajkumar.M,D309
SATURDAY,16:00,16:50,Engineering Graphics,Mr. Rajkumar.M,D309
SATURDAY,16:00,16:50,Engineering Graphics,Mr. Rajkumar.M,D309
SATURDAY,16:00,16:50,Engineering Graphics,Mr. Rajkumar.M,D309
TUESDAY,08:00,08:50,Technical Communication -I,Ms. Rajalakshmi B,A305
FRIDAY,13:00,13:50,Technical Communication -I,Ms. Rajalakshmi B,B416
WEDNESDAY,09:00,09:50,Linear Algebra and Calculus,New Faculty Mathematics (NS-NF-2),D410
WEDNESDAY,10:00,10:50,Linear Algebra and Calculus,New Faculty Mathematics (NS-NF-2),B408
FRIDAY,11:00,11:50,Linear Algebra and Calculus,New Faculty Mathematics (NS-NF-2),D205
TUESDAY,12:00,12:50,Linear Algebra and Calculus,New Faculty Mathematics (NS-NF-2),D711
TUESDAY,13:20,15:00,Engineering Practices - Civil & Mechanical,Mr. Hariram S,Machine Shop FF1 - EPL - 1
FRIDAY,08:00,09:40,Engineering Practices - Civil & Mechanical,Mr. Hariram S,Machine Shop FF1 - EPL - 1
SATURDAY,12:00,12:50,Heritage Of Tamils,Mr. Jebaraj Kabriel,C102
