Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,09:00,09:50,Heritage Of Tamils,Mrs. Dr R Kavitha,A303
WEDNESDAY,14:00,14:50,Basic Electrical and Electronics Engineering,Mrs. Anto Sheeba J,A104/105
WEDNESDAY,09:00,09:50,Basic Electrical and Electronics Engineering,Mrs. Anto Sheeba J,A211
SATURDAY,16:00,16:50,Basic Electrical and Electronics Engineering,Mrs. Anto Sheeba J,B106
THURSDAY,13:20,15:00,Basic Electrical and Electronics Engineering,Mrs. Anto Sheeba J,Basic Electronics Lab-1
WEDNESDAY,10:00,11:40,Basic Electrical and Electronics Engineering,Mrs. Anto Sheeba J,Basic Electronics Lab-1
TUESDAY,10:00,10:50,Engineering Graphics,Mr. Dr P. Muthaimanoj,D209
TUESDAY,10:00,10:50,Engineering Graphics,Mr. Dr P. Muthaimanoj,D209
TUESDAY,10:00,10:50,Engineering Graphics,Mr. Dr P. Muthaimanoj,D209
TUESDAY,10:00,10:50,Engineering Graphics,Mr. Dr P. Muthaimanoj,D209
TUESDAY,10:00,10:50,Engineering Graphics,Mr. Dr P. Muthaimanoj,D209
TUESDAY,10:00,10:50,Engineering Graphics,Mr. Dr P. Muthaimanoj,D209
TUESDAY,09:00,09:50,Programming using C,New Faculty Information Technology (NS-NS6),A110
FRIDAY,14:00,14:50,Programming using C,New Faculty Information Technology (NS-NS6),C301
THURSDAY,12:00,12:50,Programming using C,New Faculty Information Technology (NS-NS6),A303
SATURDAY,13:20,15:00,Programming using C,New Faculty Information Technology (NS-NS6),TLFL5
TUESDAY,13:20,15:00,Programming using C,New Faculty Information Technology (NS-NS6),TLGL1
FRIDAY,15:00,16:40,Programming using C,New Faculty Information Technology (NS-NS6),KSL03
SATURDAY,11:50,13:20,Programming using C,New Faculty Information Technology (NS-NS6),TLFL4
THURSDAY,15:00,15:50,Linear Algebra and Calculus,Dr. V. R. Sunil Kumar,A303
THURSDAY,16:00,16:50,Linear Algebra and Calculus,Dr. V. R. Sunil Kumar,A205
WEDNESDAY,15:00,15:50,Linear Algebra and Calculus,Dr. V. R. Sunil Kumar,A211
TUESDAY,12:00,12:50,Linear Algebra and Calculus,Dr. V. R. Sunil Kumar,B422
FRIDAY,10:00,10:50,Technical Communication -I,Mrs. Gayathri K,A203
FRIDAY,09:00,09:50,Technical Communication -I,Mrs. Gayathri K,A104/105
TUESDAY,15:00,16:40,Engineering Practices – Electrical and Electronics,Ms. M.Brenda,Engineering Practices Lab (Electronics)
SATURDAY,10:00,11:40,Engineering Practices – Electrical and Electronics,Ms. M.Brenda,Engineering Practices Lab (Electronics)
WEDNESDAY,13:00,13:50,Environmental Science and Engineering,Mrs. Geetha Chandrasekran,A303
FRIDAY,12:00,12:50,Environmental Science and Engineering,Mrs. Geetha Chandrasekran,D209
THURSDAY,10:00,10:50,Environmental Science and Engineering,Mrs. Geetha Chandrasekran,A205
