Day,StartTime,EndTime,Course,Teacher,Room
THURSDAY,09:00,09:50,Heritage Of Tamils,Dr. Rajasree Baskaran,C102
TUESDAY,12:00,12:50,Programming using C,CSE-NF4,A305
FRIDAY,16:00,16:50,Programming using C,CSE-NF4,C102
WEDNESDAY,15:00,15:50,Programming using C,CSE-NF4,B419
TUESDAY,10:00,11:40,Programming using C,CSE-NF4,TLFL4
WEDNESDAY,11:50,13:20,Programming using C,CSE-NF4,TLGL1
WEDNESDAY,13:20,15:00,Programming using C,CSE-NF4,TLFR4
TUESDAY,08:00,09:40,Programming using C,CSE-NF4,JL2
FRIDAY,09:00,09:50,Physics for Information Science,Mr. Anumantha Kannan G,D711
MONDAY,11:00,11:50,Physics for Information Science,Mr. Anumantha Kannan G,D711
TUESDAY,15:00,15:50,Physics for Information Science,Mr. Anumantha Kannan G,B419
THURSDAY,10:00,11:40,Physics for Information Science,Mr. Anumantha Kannan G,Physics LAB - 1
WEDNESDAY,11:00,11:50,Indian Constitution and Freedom Movement,Mrs. G.Janet,D210
MONDAY,09:00,09:50,Indian Constitution and Freedom Movement,Mrs. G.Janet,B322
FRIDAY,10:00,10:50,Indian Constitution and Freedom Movement,Mrs. G.Janet,D402
THURSDAY,16:00,16:50,Basic Electrical and Electronics Engineering,New Faculty Electrical & Electronics Engineering (NS-NF1),B322
MONDAY,10:00,10:50,Basic Electrical and Electronics Engineering,New Faculty Electrical & Electronics Engineering (NS-NF1),D711
MONDAY,13:00,13:50,Basic Electrical and Electronics Engineering,New Faculty Electrical & Electronics Engineering (NS-NF1),B409
MONDAY,15:00,16:40,Basic Electrical and Electronics Engineering,New Faculty Electrical & Electronics Engineering (NS-NF1),Basic Electronics Lab-1
FRIDAY,14:00,14:50,Basic Electrical and Electronics Engineering,New Faculty Electrical & Electronics Engineering (NS-NF1),Basic Electronics Lab-1
WEDNESDAY,08:00,08:50,Technical Communication -I,New Faculty English (NS-NFE-2),D402
MONDAY,14:00,14:50,Technical Communication -I,New Faculty English (NS-NFE-2),B411
FRIDAY,13:20,15:00,Engineering Practices - Civil & Mechanical,CSE-NF2,Machine Shop FF3 - EPL - 3
WEDNESDAY,11:50,13:20,Engineering Practices - Civil & Mechanical,CSE-NF2,Machine Shop FF1 - EPL - 1
