Day,StartTime,EndTime,Course,Teacher,Room
SATURDAY,11:00,11:50,Heritage Of Tamils,Mr. Jebaraj Kabriel,B401
THURSDAY,16:00,16:50,Technical Communication -I,New Faculty English (NS-NFE-1),B409
FRIDAY,12:00,12:50,Technical Communication -I,New Faculty English (NS-NFE-1),C308
THURSDAY,12:00,12:50,Basic Electrical Engineering,Mr. Dr. P. R. Sivaraman,A310
FRIDAY,08:00,08:50,Basic Electrical Engineering,Mr. Dr. P. R. Sivaraman,B409
TUESDAY,15:00,15:50,Basic Electrical Engineering,Mr. Dr. P. R. Sivaraman,D111
SATURDAY,11:50,13:20,Basic Electrical Engineering,Mr. Dr. P. R. Sivaraman,Electrical Machines I Lab
WEDNESDAY,13:20,15:00,Basic Electrical Engineering,Mr. Dr. P. R. Sivaraman,Electrical Machines II Lab
THURSDAY,10:00,11:40,Computer Aided Drawing Lab,Mr. Dr.P.Chandramohan,MCT CAD Lab
TUESDAY,08:00,09:40,Computer Aided Drawing Lab,Mr. Dr.P.Chandramohan,MCT CAD Lab
WEDNESDAY,15:00,15:50,Algebra and Calculus,Dr. Ramalakshmi K,D111
TUESDAY,11:00,11:50,Algebra and Calculus,Dr. Ramalakshmi K,D611
WEDNESDAY,12:00,12:50,Algebra and Calculus,Dr. Ramalakshmi K,B409
TUESDAY,12:00,12:50,Algebra and Calculus,Dr. Ramalakshmi K,B409
FRIDAY,13:00,13:50,Engineering Practices – Electrical and Electronics,Dr. R Jeevani,Engineering Practices Lab (Electrical)
SATURDAY,08:00,09:40,Engineering Practices – Electrical and Electronics,Dr. R Jeevani,Engineering Practices Lab (Electronics)
FRIDAY,14:00,14:50,Environmental Science and Engineering,Dr. J Edward Jeyakumar,D111
WEDNESDAY,11:00,11:50,Environmental Science and Engineering,Dr. J Edward Jeyakumar,C308
WEDNESDAY,16:00,16:50,Environmental Science and Engineering,Dr. J Edward Jeyakumar,C308
