day,time_range,teacher_id,teacher_name
tuesday,10:00 - 10:50 to 10:50 - 11:40,1789,New Staff 2 N
tuesday,3:00 - 3:50 to 3:50 - 4:40,1789,New Staff 2 N
fri,8:00 - 8:50,1789,New Staff 2 N
fri,9:00 - 9:50,1789,New Staff 2 N
thur,12:00 - 12:50,1789,New Staff 2 N
