day,time_range,teacher_id,teacher_name
monday,3:00 - 3:50,1830,New Faculty Mathematics (NS-NF-1)
thur,11:00 - 11:50,1830,New Faculty Mathematics (NS-NF-1)
thur,3:00 - 3:50,1830,New Faculty Mathematics (NS-NF-1)
fri,3:00 - 3:50,1830,New Faculty Mathematics (NS-NF-1)
