Day,StartTime,EndTime,Course,Groups,Room
TUESDAY,09:00,09:50,Environmental Science and Engineering,AIML 2.3,A109
THURSDAY,10:00,10:50,Environmental Science and Engineering,AIML 2.3,B418
WEDNESDAY,17:00,17:50,Environmental Science and Engineering,AIML 2.3,A204
