Day,StartTime,EndTime,Course,Groups,Room
WEDNESDAY,10:00,10:50,Cancer Biology,BT 4.1,A202
SATURDAY,16:00,16:50,Cancer Biology,BT 4.1,A302
TUESDAY,11:00,11:50,Cancer Biology,BT 4.1,C103
FRIDAY,12:00,12:50,Cancer Biology,BT 4.3,B210
SATURDAY,11:00,11:50,Cancer Biology,BT 4.3,B212
TUESDAY,09:00,09:50,Cancer Biology,BT 4.3,B213
