Day,StartTime,EndTime,Course,Groups,Room
THURSDAY,13:00,13:50,Automobile Engineering,MECH 4.3,A109
MONDAY,11:00,11:50,Automobile Engineering,MECH 4.3,B424
TUESDAY,08:00,08:50,Automobile Engineering,MECH 4.3,B321
