Day,StartTime,EndTime,Course,Groups,Room
TUESDAY,14:00,14:50,Power Plant Engineering,EEE 2.1,B218
MONDAY,08:00,08:50,Power Plant Engineering,EEE 2.1,A108
FRIDAY,14:00,14:50,Power Plant Engineering,EEE 2.1,B403
MONDAY,15:00,15:50,Hybrid Electric Vehicles,EEE 4.2,B418
THURSDAY,11:00,11:50,Hybrid Electric Vehicles,EEE 4.2,A302
WEDNESDAY,10:00,10:50,Hybrid Electric Vehicles,EEE 4.2,A310
