Day,StartTime,EndTime,Course,Groups,Room
TUESDAY,18:00,18:50,Fluid Mechanics and Fluid Machinery,AERO 2.1,B211
THURSDAY,10:00,10:50,Fluid Mechanics and Fluid Machinery,AERO 2.1,C103
MONDAY,09:00,09:50,Fluid Mechanics and Fluid Machinery,AERO 2.1,C101
MONDAY,15:50,17:30,Fluid Mechanics and Fluid Machinery,AERO 2.1,Fluid Mechanics Lab
MONDAY,09:50,11:30,Fluid Mechanics and Fluid Machinery,AERO 2.1,Fluid Mechanics Lab
