Day,StartTime,EndTime,Course,Group,Room
TUESDAY,13:00,13:50,Engineering Graphics,IT 1.2,D209
TUESDAY,13:00,13:50,Engineering Graphics,IT 1.2,D209
TUESDAY,13:00,13:50,Engineering Graphics,IT 1.2,D209
TUESDAY,13:00,13:50,Engineering Graphics,IT 1.2,D209
TUESDAY,13:00,13:50,Engineering Graphics,IT 1.2,D209
TUESDAY,13:00,13:50,Engineering Graphics,IT 1.2,D209
