Day,StartTime,EndTime,Course,Groups,Room
THURSDAY,13:50,15:30,Soft Skills – II,BME 3.2,Basic Electronics Lab-2
TUESDAY,08:00,09:40,Soft Skills – II,BME 3.2,TLFL4
TUESDAY,16:00,16:50,Microcontroller and Embedded System Design,BME 3.1,B213
FRIDAY,11:00,11:50,Microcontroller and Embedded System Design,BME 3.1,A308
WEDNESDAY,17:00,17:50,Microcontroller and Embedded System Design,BME 3.1,B411
THURSDAY,08:00,09:40,Microcontroller and Embedded System Design,BME 3.1,Microprocessor Lab-1
FRIDAY,11:50,13:30,Microcontroller and Embedded System Design,BME 3.1,Microprocessor Lab-2
