Day,StartTime,EndTime,Course,Groups,Room
SATURDAY,16:00,16:50,Bioinformatics,BT 3.2,C302
TUESDAY,10:00,10:50,Bioinformatics,BT 3.2,B320
WEDNESDAY,15:00,15:50,Bioinformatics,BT 3.2,B401
TUESDAY,11:50,13:30,Artificial Intelligence and Machine Learning for Biotechnologist,BT 4.3,Food Processing and Preservation Lab
WEDNESDAY,11:50,13:30,Artificial Intelligence and Machine Learning for Biotechnologist,BT 4.3,Isaac Asimov Laboratory
WEDNESDAY,09:50,11:30,Artificial Intelligence and Machine Learning for Biotechnologist,BT 4.3,JL1
THURSDAY,09:50,11:30,Artificial Intelligence and Machine Learning for Biotechnologist,BT 4.3,Food Chemistry Lab
