Day,StartTime,EndTime,Course,Groups,Room
FRIDAY,18:00,18:50,Analog Circuits –I,ECE 2.2,A305
WEDNESDAY,09:00,09:50,Analog Circuits –I,ECE 2.2,B425
SATURDAY,10:00,10:50,Analog Circuits –I,ECE 2.2,B418
