Day,StartTime,EndTime,Course,Groups,Room
MONDAY,08:00,09:40,Soft Skills – II,MECH 3.1,Chemistry Lab
THURSDAY,11:50,13:30,Soft Skills – II,MECH 3.1,Physics LAB - 1
