Day,StartTime,EndTime,Course,Groups,Room
THURSDAY,11:00,11:50,Power Electronics,EEE 3.1,B106
WEDNESDAY,09:00,09:50,Power Electronics,EEE 3.1,C308
FRIDAY,15:00,15:50,Power Electronics,EEE 3.1,B423
