Day,StartTime,EndTime,Course,Groups,Room
WEDNESDAY,10:00,10:50,Strength of Materials for Automobile Engineers,AUTO 2.1,B424
TUESDAY,13:00,13:50,Strength of Materials for Automobile Engineers,AUTO 2.1,B417
WEDNESDAY,15:00,15:50,Strength of Materials for Automobile Engineers,AUTO 2.1,B416
MONDAY,08:00,09:40,Strength of Materials for Automobile Engineers,AUTO 2.1,Strength of Materials Lab
