Day,StartTime,EndTime,Course,Groups,Room
WEDNESDAY,10:00,10:50,Design and Analysis of Algorithms,IT 2.3,A102
WEDNESDAY,11:00,11:50,Design and Analysis of Algorithms,IT 2.3,A303
THURSDAY,17:00,17:50,Design and Analysis of Algorithms,IT 2.3,C103
SATURDAY,11:50,13:30,Design and Analysis of Algorithms,IT 2.3,Basic Electronics Lab-2
FRIDAY,09:50,11:30,Design and Analysis of Algorithms,IT 2.3,Food Chemistry Lab
THURSDAY,13:50,15:30,Industry Practices Lab,IT 4.2,Thermal Lab 2
TUESDAY,11:50,13:30,Industry Practices Lab,IT 4.2,Particle Science and Technology Lab
FRIDAY,11:50,13:30,Industry Practices Lab,IT 4.2,KFL01
TUESDAY,09:50,11:30,Industry Practices Lab,IT 4.2,Aerodynamics Lab
