Day,StartTime,EndTime,Course,Groups,Room
THURSDAY,17:00,17:50,Design Processes and Perspectives,CSD 2.1,A308
TUESDAY,17:00,17:50,Design Processes and Perspectives,CSD 2.1,B410
FRIDAY,14:00,14:50,Design Processes and Perspectives,CSD 2.1,B405
THURSDAY,09:50,11:30,Design Processes and Perspectives,CSD 2.1,Process Control Lab
TUESDAY,11:50,13:30,Design Processes and Perspectives,CSD 2.1,Soil Mechanics & Highway Lab
