Day,StartTime,EndTime,Course,Groups,Room
FRIDAY,12:00,12:50,Economics for Engineers,MECH 3.1,A109
WEDNESDAY,10:00,10:50,Economics for Engineers,MECH 3.1,B219
FRIDAY,18:00,18:50,Economics for Engineers,MECH 3.1,B218
WEDNESDAY,08:00,08:50,Automation in Manufacturing,MECH 4.1,B410
FRIDAY,14:00,14:50,Automation in Manufacturing,MECH 4.1,A102
TUESDAY,10:00,10:50,Automation in Manufacturing,MECH 4.1,A203
