Day,StartTime,EndTime,Course,Groups,Room
TUESDAY,12:00,12:50,Automotive Mechatronics,MCT 4.1,B424
FRIDAY,08:00,08:50,Automotive Mechatronics,MCT 4.1,B401
THURSDAY,11:00,11:50,Automotive Mechatronics,MCT 4.1,B325
