Day,StartTime,EndTime,Course,Groups,Room
TUESDAY,08:00,08:50,Heat and Mass Transfer,MECH 3.2,B211
THURSDAY,17:00,17:50,Heat and Mass Transfer,MECH 3.2,B411
FRIDAY,15:00,15:50,Heat and Mass Transfer,MECH 3.2,A203
MONDAY,17:30,19:10,Heat and Mass Transfer,MECH 3.2,Thermal Lab 1
MONDAY,11:50,13:30,Heat and Mass Transfer,MECH 3.2,Thermal Lab 1
FRIDAY,14:00,14:50,Automobile Engineering,MECH 4.2,B411
TUESDAY,10:00,10:50,Automobile Engineering,MECH 4.2,B422
THURSDAY,11:00,11:50,Automobile Engineering,MECH 4.2,A308
