Day,StartTime,EndTime,Course,Groups,Room
FRIDAY,12:00,12:50,Optical Communication and Networks,ECE 4.1,B418
SATURDAY,08:00,08:50,Optical Communication and Networks,ECE 4.1,B210
WEDNESDAY,10:00,10:50,Optical Communication and Networks,ECE 4.1,B422
