Day,StartTime,EndTime,Course,Groups,Room
THURSDAY,10:00,10:50,Analog Circuits –I,ECE 2.1,B405
WEDNESDAY,08:00,08:50,Analog Circuits –I,ECE 2.1,B425
FRIDAY,10:00,10:50,Analog Circuits –I,ECE 2.1,A302
FRIDAY,08:00,08:50,Introduction to MEMS,ECE 3.2,B321
THURSDAY,11:00,11:50,Introduction to MEMS,ECE 3.2,B422
FRIDAY,11:00,11:50,Introduction to MEMS,ECE 3.2,B410
TUESDAY,18:00,18:50,Introduction to MEMS,ECE 3.4,B403
TUESDAY,15:00,15:50,Introduction to MEMS,ECE 3.4,C103
THURSDAY,18:00,18:50,Introduction to MEMS,ECE 3.4,A109
