Day,StartTime,EndTime,Course,Groups,Room
WEDNESDAY,11:50,13:30,Electronic Devices and Circuits Laboratory,EEE 2.1,Electronic Devices & Circuits Lab
THURSDAY,11:50,13:30,Electronic Devices and Circuits Laboratory,EEE 2.1,Electronic Devices & Circuits Lab
TUESDAY,15:00,15:50,Electrical Machines – I,EEE 2.1,B222
TUESDAY,09:00,09:50,Electrical Machines – I,EEE 2.1,B218
MONDAY,13:00,13:50,Electrical Machines – I,EEE 2.1,B212
