Day,StartTime,EndTime,Course,Groups,Room
SATURDAY,11:00,11:50,Transforms and Applied Partial Differential Equations,MCT 2.1,B402
FRIDAY,09:00,09:50,Transforms and Applied Partial Differential Equations,MCT 2.1,A110
TUESDAY,15:00,15:50,Transforms and Applied Partial Differential Equations,MCT 2.1,B408
FRIDAY,08:00,08:50,Transforms and Applied Partial Differential Equations,MCT 2.1,B405
