Day,StartTime,EndTime,Course,Groups,Room
TUESDAY,13:00,13:50,Cell Biology,BT 2.3,B404
FRIDAY,08:00,08:50,Cell Biology,BT 2.3,A305
SATURDAY,10:00,10:50,Cell Biology,BT 2.3,A203
