Day,StartTime,EndTime,Course,Group,Room
THURSDAY,13:00,13:50,Programming using C,CSE 1.9,D410
WEDNESDAY,11:00,11:50,Programming using C,CSE 1.9,A104/105
THURSDAY,14:00,14:50,Programming using C,CSE 1.9,D710
MONDAY,15:00,16:40,Programming using C,CSE 1.9,TLGL3
FRIDAY,08:00,09:40,Programming using C,CSE 1.9,TLFL4
WEDNESDAY,13:20,15:00,Programming using C,CSE 1.9,JR3
TUESDAY,11:50,13:20,Programming using C,CSE 1.9,TLGL4
