Day,StartTime,EndTime,Course,Groups,Room
TUESDAY,18:00,18:50,Thermodynamics for Food Technologists,FT 2.1,B416
TUESDAY,10:00,10:50,Thermodynamics for Food Technologists,FT 2.1,B403
SATURDAY,16:00,16:50,Thermodynamics for Food Technologists,FT 2.1,B212
THURSDAY,10:00,10:50,Heat and Mass Transfer,MECH 3.1,A305
THURSDAY,16:00,16:50,Heat and Mass Transfer,MECH 3.1,B405
FRIDAY,09:00,09:50,Heat and Mass Transfer,MECH 3.1,A302
MONDAY,13:50,15:30,Heat and Mass Transfer,MECH 3.1,Thermal Lab 1
FRIDAY,09:50,11:30,Heat and Mass Transfer,MECH 3.1,Thermal Lab 2
