Day,StartTime,EndTime,Course,Groups,Room
FRIDAY,11:00,11:50,Design Thinking and Innovation,CSBS 3.1,B106
FRIDAY,11:50,13:30,Design Thinking and Innovation,CSBS 3.1,Power Electronics Lab
TUESDAY,13:50,15:30,Design Thinking and Innovation,CSBS 3.1,Microbiology Lab
FRIDAY,16:00,16:50,Design Thinking and Innovation,CSBS 3.2,A303
WEDNESDAY,09:50,11:30,Design Thinking and Innovation,CSBS 3.2,TLFL5
MONDAY,17:30,19:10,Design Thinking and Innovation,CSBS 3.2,Auto CAD Lab
