Day,StartTime,EndTime,Course,Groups,Room
WEDNESDAY,16:00,16:50,Automation in Manufacturing,MECH 4.2,A204
THURSDAY,09:00,09:50,Automation in Manufacturing,MECH 4.2,B212
MONDAY,10:00,10:50,Automation in Manufacturing,MECH 4.2,A211
