Day,StartTime,EndTime,Course,Groups,Room
SATURDAY,10:00,10:50,PROTEIN ENGINEERING TECHNIQUES,BT 4.2,A110
TUESDAY,08:00,08:50,PROTEIN ENGINEERING TECHNIQUES,BT 4.2,A204
WEDNESDAY,12:00,12:50,PROTEIN ENGINEERING TECHNIQUES,BT 4.2,B424
