Day,StartTime,EndTime,Course,Groups,Room
THURSDAY,11:00,11:50,Discrete Mathematics for AI,AIML 2.3,A109
TUESDAY,08:00,08:50,Discrete Mathematics for AI,AIML 2.3,B411
FRIDAY,18:00,18:50,Discrete Mathematics for AI,AIML 2.3,B409
SATURDAY,10:00,10:50,Discrete Mathematics for AI,AIML 2.3,C101
