Day,StartTime,EndTime,Course,Group,Room
MONDAY,15:00,15:50,Indian Constitution and Freedom Movement,ECE 1.8,D512
MONDAY,08:00,08:50,Indian Constitution and Freedom Movement,ECE 1.8,B106
FRIDAY,11:00,11:50,Indian Constitution and Freedom Movement,ECE 1.8,A103
TUESDAY,10:00,10:50,Technical Communication -I,AIDS 1.3,B418
SATURDAY,15:00,15:50,Technical Communication -I,AIDS 1.3,B425
TUESDAY,09:00,09:50,Heritage Of Tamils,CSE-CS 1.3,B416
TUESDAY,12:00,12:50,Heritage Of Tamils,CSE 1.3,B222
WEDNESDAY,08:00,08:50,Technical Communication -I,CSE 1.5,D402
MONDAY,14:00,14:50,Technical Communication -I,CSE 1.5,B411
THURSDAY,11:00,11:50,Heritage Of Tamils,CSBS 1.1,B410
