Day,StartTime,EndTime,Course,Group,Room
TUESDAY,11:00,11:50,Programming using C,AIDS 1.2,C307
SATURDAY,10:00,10:50,Programming using C,AIDS 1.2,C102
SATURDAY,15:00,15:50,Programming using C,AIDS 1.2,D703
WEDNESDAY,11:50,13:20,Programming using C,AIDS 1.2,KFL03
THURSDAY,13:20,15:00,Programming using C,AIDS 1.2,JL1
FRIDAY,15:00,16:40,Programming using C,AIDS 1.2,TLFL2
TUESDAY,11:50,13:20,Programming using C,AIDS 1.2,TLFR5
