Day,StartTime,EndTime,Course,Groups,Room
WEDNESDAY,17:00,17:50,3D Modelling and Texturing,CSD 3.1,C202
THURSDAY,09:00,09:50,3D Modelling and Texturing,CSD 3.1,B321
TUESDAY,09:50,11:30,3D Modelling and Texturing,CSD 3.1,Chemical Reaction Engineering Lab
THURSDAY,09:50,11:30,3D Modelling and Texturing,CSD 3.1,Immunology Lab
FRIDAY,10:00,10:50,Introduction to 3D Animation,CSD 4.1,B325
