Day,StartTime,EndTime,Course,Groups,Room
SATURDAY,15:00,15:50,Environmental Science and Engineering,AIML 2.1,A202
TUESDAY,09:00,09:50,Environmental Science and Engineering,AIML 2.1,C308
FRIDAY,11:00,11:50,Environmental Science and Engineering,AIML 2.1,B419
