Day,StartTime,EndTime,Course,Groups,Room
TUESDAY,09:00,09:50,Database Management Systems,CSE 2.2,C102
WEDNESDAY,10:00,10:50,Database Management Systems,CSE 2.2,A211
WEDNESDAY,15:00,15:50,Database Management Systems,CSE 2.2,A211
MONDAY,11:50,13:30,Database Management Systems,CSE 2.2,Medical Image Processing Lab
THURSDAY,17:30,19:10,Database Management Systems,CSE 2.2,JL1
TUESDAY,09:50,11:30,Database Management Systems,CSE 2.2,Manufacturing Technology I
TUESDAY,11:50,13:30,Database Management Systems,CSE 2.2,Technical Analysis Lab
