Day,StartTime,EndTime,Course,Groups,Room
TUESDAY,10:00,10:50,Principles of Financial Management,CSBS 3.1,B107
MONDAY,17:00,17:50,Principles of Financial Management,CSBS 3.1,B409
THURSDAY,11:00,11:50,Principles of Financial Management,CSBS 3.2,A304
WEDNESDAY,09:00,09:50,Principles of Financial Management,CSBS 3.2,B221
