Day,StartTime,EndTime,Course,Group,Room
THURSDAY,10:00,11:40,Computer Aided Drawing Lab,MCT 1.2,MCT CAD Lab
TUESDAY,08:00,09:40,Computer Aided Drawing Lab,MCT 1.2,MCT CAD Lab
