Day,StartTime,EndTime,Course,Group,Room
TUESDAY,08:00,08:50,Programming using C,CSE 1.7,C103
MONDAY,15:00,15:50,Programming using C,CSE 1.7,D702
TUESDAY,10:00,10:50,Programming using C,CSE 1.7,D211
FRIDAY,11:50,13:20,Programming using C,CSE 1.7,TLFR1
MONDAY,08:00,09:40,Programming using C,CSE 1.7,TLGL3
WEDNESDAY,13:20,15:00,Programming using C,CSE 1.7,KFL03
FRIDAY,08:00,09:40,Programming using C,CSE 1.7,TLFL5
